survey_id,site_code,location_type,survey_date,time_start,time_end,observer,disturbances,sight_obstruct,noise_level,site_condition
6118,AA-17,ESCA,2014-02-22,07:05:00,07:20:00,ShHo,True,15.0,low,Birded by paloverde; flushed MODOs from parking lot upon approach; prowling cat flushed birds; fairly constant traffic noise from McKellips
6120,PN-1B,riparian,2014-02-22,08:52:00,09:07:00,ShHo,False,45.0,none,Water low w/ slow flow; quiet even w/ many RVs in parking lot above.
6119,AC-16,ESCA,2014-02-22,07:56:00,08:11:00,ShHo,False,40.0,low,Fairly constant distant traffic/ prop. plane noise; man looking through Dumpster area to N.
6121,Tonto_up_B1,SRBP,2014-02-22,10:02:00,10:17:00,ShHo,False,70.0,none,Very low flow in river; one helicopter briefly flew overhead.
6323,V-14,ESCA,2014-03-24,09:17:00,09:32:00,MeBa,True,45.0,high,Lots of HOSP calling and moving around. Disturbance: FedEx truck stopped at point to deliver package at 1242. Stayed about 2 min.
6322,W-15,ESCA,2014-03-24,08:24:00,08:39:00,MeBa,False,60.0,low,"house on corner is all built; garbage truck picking garbage on Palo Verde thus waited until done before starting count; birds did not seem too bothered by garbage truck; lots of birds, may have missed some"
6321,W-17,ESCA,2014-03-24,07:06:00,07:21:00,MeBa,False,50.0,high,Several HOSP and HOFI calling and moving around - may have underestimated abundance. ROPI nest under covered walkway but can't see it from point thus did not record in count.
6273,R-12,ESCA,2014-03-25,09:23:00,09:38:00,MeBa,False,20.0,low,Very few blackbirds in field. All pastures are green. Front loader moving dirt in pasture to NW.
6272,N-12,ESCA,2014-03-25,07:00:00,07:15:00,MeBa,False,40.0,high,"Sunny, no cloud, several cars passing by."
6267,EE-6A,riparian,2014-03-25,08:21:00,08:36:00,MeBa,False,,low,"Some puddled water, reeds just starting to grow, lots of green grasses, trees have leaves. Small flock of WCSP upon arrival."
6271,T-13,ESCA,2014-03-25,10:10:00,10:25:00,MeBa,False,30.0,low,
6275,U-12,ESCA,2014-03-26,06:40:00,06:55:00,MeBa,True,15.0,high,"Lots of HOSP calling: hard to keep track of all  HOSP and hard to hear other birds calling. May have underestimated HOSP abundance. Disturbance: Dog off leash walked through point and disturbed birds. Birds quiet for approx. 20 sec. Lots of cars pulling into church parking lot near point. Several people walking and saying ""Good morning"" to me, but that's it."
6276,PE-13A,riparian,2014-03-26,07:46:00,08:01:00,MeBa,False,100.0,low,Saw 4 LEGO within 40m of point upon arrival. Did not return during count. Mexican P.V. are starting to grow back. Some small green reeds present. Cottonwoods have leaves. Most likely more GAQU in area than recorded.
6277,U-13,ESCA,2014-03-26,09:18:00,09:33:00,MeBa,False,40.0,low,25+ HOFI within 40m upon arrival. Heard lots of little chirps: could be another sparrow species in area. Annoying bees buzzing at my head makes it hard to concentrate and hear birds calling.
6316,AC-16,ESCA,2014-03-27,07:41:00,07:56:00,MeBa,False,40.0,low,
6281,PN-1B,riparian,2014-03-27,08:58:00,09:13:00,MeBa,True,50.0,low,Lots of people with dogs today walking on trail.
6317,AA-17,ESCA,2014-03-27,06:44:00,06:59:00,MeBa,False,10.0,high,People in parking lot and 1 person in his backyard to NW cleaning his pool. Drip irrigation watering landscape vegetation.
6287,V-18,ESCA,2014-03-28,08:27:00,08:42:00,MeBa,True,5.0,high,"Lots of birds flying around; could not record them all. Lots of HOSP. Most likely underestimated their abundance at 40+. All potted vegetation has been removed, almost all structures are down. Change of owner April 1st. Dumpster by point has been moved a bit. Only weeds, pile of debris and dirt  remained in point vicinity. The whole nursery property is very dry."
6320,X-18,ESCA,2014-03-31,08:15:00,08:30:00,MeBa,False,15.0,high,QYB present as silent observer.
6319,V-16,ESCA,2014-03-31,07:01:00,07:16:00,MeBa,False,30.0,low,"QYB present as silent observer. Lots of HOSP, most likely more in area than recorded."
6318,PE-1D,riparian,2014-03-31,09:22:00,09:37:00,MeBa,False,100.0,high,QYB present as silent observer. Cottonwoods and willows all in leaves.
6221,Ave35_dwn_B1,SRBP,2014-04-01,06:50:00,07:05:00,QuYe,False,80.0,high,"MJB present as silent observer. 35th Ave cars were loud, running water loud. About 10 DCCO Fly through. (Transcriber note: Time in sheet was 6:50 to 6:15...???)"
6222,Ave67_mid_B1,SRBP,2014-04-01,07:58:00,08:13:00,QuYe,False,5.0,high,MJB present as silent observer. 8 DCCO FT very high up. Noise: Cars on road loud. Also GBHE fly above high.
6223,BM_mid_B2,SRBP,2014-04-01,09:23:00,09:38:00,QuYe,True,50.0,low,"MJB present as silent observer. Disturbance: Human walkthrough, talked to observers"
6313,P-18,ESCA,2014-04-02,08:18:00,08:33:00,MeBa,False,0.0,high,Cold and windy morning. Lots of water flowing in canal. Field to N in fallow. Crop starting to grow in fields to S. Field to NW has tall crop.
6314,T-19,ESCA,2014-04-02,06:35:00,06:50:00,MeBa,False,5.0,high,Lots of standing water to E in 2 enclosures. Cold morning. Loud with wind and vehicles on Baseline so it's hard to hear birds.
6315,PE-10B,riparian,2014-04-02,07:29:00,07:44:00,MeBa,False,45.0,low,"Cold morning, partially cloudy. Wind gusts make it hard to hear birds. Water present in channel. No heron in rookery tree."
6220,PE-1D,riparian,2014-04-03,09:04:00,09:19:00,QuYe,False,80.0,high,"MJB present as silent observer. Noise: Cars on highway, airplanes"
6183,Price_up_B1,SRBP,2014-04-03,07:56:00,08:11:00,QuYe,False,90.0,low,"MJB silent observer, water level high"
6184,V-16,ESCA,2014-04-03,06:28:00,06:43:00,QuYe,False,25.0,low,MJB present as silent observer
6307,AD-21,ESCA,2014-04-04,07:31:00,07:46:00,MeBa,False,,high,"Puddles of water and mud at SW corner of Recker and Williams Field Rd where KILL and MALL hang out. 11 GTGR in puddles upon arrival, flew away before start of count and returned just post count."
6306,NDV-M,NDV,2014-04-04,08:15:00,08:30:00,MeBa,True,,low,"Disturbance: People walking dogs through point,  flushed some birds and birds got quiet for a bit. Grass is wet."
6308,AE-23,ESCA,2014-04-04,06:27:00,06:42:00,MeBa,True,30.0,low,"Sun behind clouds, chilly. Disturbance: 2 dogs ran out of 21139 house, came within 2m of me and barked at me. Owner called them back shortly. Then landscaping guy arrived at house 21157. He parked within 40m of point and unloaded equipment. Count terminated before he started to mow grass."
6304,NDV-X,NDV,2014-04-04,08:55:00,09:10:00,MeBa,True,0.0,low,"Disturbance: HASH dove down at birds. Lots of bird activity,most likely missed some and most likely more EUST, HOSP and GTGR than recorded at 40m+."
6305,NDV-O,NDV,2014-04-04,09:36:00,09:51:00,MeBa,False,10.0,low,"Green grass, still a bit wet. Lots of bird activity, hard to keep track at 40m+."
6219,PN-1B,riparian,2014-04-06,07:55:00,08:10:00,QuYe,True,60.0,low,"MJB present as silent observer. Disturbance: Juvenile BAEA flew through, flushed many birds"
6182,Tonto_up_B1,SRBP,2014-04-06,09:25:00,09:40:00,QuYe,False,40.0,low,MJB present as silent observer
6218,AC-16,ESCA,2014-04-06,07:05:00,07:20:00,QuYe,False,45.0,,MJB present as silent observer
6217,AA-17,ESCA,2014-04-06,06:23:00,06:38:00,QuYe,False,5.0,low,MJB present as silent observer
6309,P-16,ESCA,2014-04-07,09:44:00,09:59:00,MeBa,False,45.0,low,"Warm. Several HOSP calling, may be more than recorded at 40+. Garbage cans are out, garbage truck picked up just before count."
6396,X-8,ESCA,2014-04-07,07:00:00,07:15:00,ShHo,True,10.0,high,Hodges now finally paved; quiet upon arrival but construction crews and vehicles allowed access at 06:30; crew gathered at lot to SE and several vehicles and tractors passed heading to construction sites
6310,M-16,ESCA,2014-04-07,08:45:00,09:00:00,MeBa,False,10.0,high,"Water flowing in canals, fields to NE, SE and SW are in dirt, field to NW is green. Not much bird activity today at this site. PEFA flew very low above me just post count. Could he have been perched nearby which would explain why birds were so quiet?"
6312,I-17,ESCA,2014-04-07,07:34:00,07:49:00,MeBa,False,15.0,low,Warm and sunny.
6311,G-15,ESCA,2014-04-07,06:22:00,06:37:00,MeBa,False,10.0,low,Sun behind mountain for approx. 6.5 min into count. Warming up quickly with sun. Birds seem to be getting more active post count.
6216,EE-15A,riparian,2014-04-07,06:37:00,06:52:00,QuYe,False,35.0,low,Flushed flock of around 40 HOFI on the way offsite.
6146,U-8,ESCA,2014-04-07,08:28:00,08:43:00,ShHo,False,5.0,low,Garbage truck operating in neighborhood N for most of count
6214,V-20,ESCA,2014-04-07,09:15:00,09:25:00,QuYe,False,25.0,low,
6147,T-11,ESCA,2014-04-07,09:35:00,09:50:00,ShHo,True,25.0,high,"Mostly low noise level from 35th Ave traffic & a couple cars passed, but garbage truck operating in neighborhood for part of count and passed noisily nearby"
6215,Y-19,ESCA,2014-04-07,07:36:00,07:51:00,QuYe,False,50.0,low,House 1419 has several hummingbird feeders. Many birds attracted to them.
6145,EN-7B,riparian,2014-04-08,08:07:00,08:22:00,ShHo,False,40.0,none,Flushed GAQU upon approach; wash dry; quiet except 2 vehicles passed
6301,PN-2A,riparian,2014-04-08,08:17:00,08:32:00,MeBa,False,45.0,low,River is running high. HASH perched in snag along Ba Hon Nah Rd
6302,AD-10,ESCA,2014-04-08,06:41:00,06:56:00,MeBa,False,40.0,none,"Lots of birds calling, lotsof BRSP, most likely missed birds because it was very busy!"
6303,AF-12,ESCA,2014-04-08,09:36:00,09:51:00,MeBa,False,15.0,none,"Warm and dry, grasses are all dried, brittlebush and ocotillo are in flower."
6181,X-18,ESCA,2014-04-08,08:46:00,09:06:00,QuYe,False,10.0,high,"Noise: traffic, planes, people"
6144,W-6,ESCA,2014-04-08,06:55:00,07:10:00,ShHo,False,10.0,none,Calm and quiet; three mountain bikers passed through approx. 10min before count
6429,PN-7A,riparian,2014-04-08,09:34:00,09:49:00,ShHo,False,70.0,none,Quiet except slight rustling of cottonwood and a couple cars passed on road; hikers with dog passed nearby before count and hikers passed after count; very low flow in wash.
6162,Rio_mid_B2,SRBP,2014-04-08,06:22:00,06:37:00,QuYe,False,85.0,low,"Wetland flooded, high water"
6213,Priest_dwn_B1,SRBP,2014-04-08,07:51:00,08:06:00,QuYe,False,5.0,high,"Noise: traffic, airplanes"
6390,Q-7,ESCA,2014-04-09,09:40:00,09:55:00,ShHo,False,0.0,none,"Warm; calm and quiet, just distant traffic noise on Lake Pleasant Parkway."
6143,O-9,ESCA,2014-04-09,08:37:00,08:52:00,ShHo,False,10.0,none,"Warm already; calm and quiet except brief distant traffic, prop plane, and F-16 noises"
6142,L-7,ESCA,2014-04-09,07:20:00,07:35:00,ShHo,False,0.0,none,Brief distant hum of freight trains and prop plane at start of count; otherwise calm and quiet
6298,EN-4B,riparian,2014-04-09,08:14:00,08:29:00,MeBa,False,40.0,none,Very thin clouds. Lots of WCSP and BRSP in vegetation by cliff; hard to count and very loud so it makes it hard to hear other birds.
6300,I-11,ESCA,2014-04-09,06:41:00,06:56:00,MeBa,False,10.0,none,Sun behind thin layer of clouds during count. Grasses are dry.
6299,F-8,ESCA,2014-04-09,09:22:00,09:37:00,MeBa,False,15.0,none,"Thin layer of clouds in front of the sun, creosotes are in seed, grasses are all dry. Very quiet"
6160,Ave67_mid_B1,SRBP,2014-04-10,08:47:00,09:02:00,ShHo,False,5.0,high,Soil damp in  river channel; MB present during count; UDCO & GREG passed high overhead
6421,BM_mid_B2,SRBP,2014-04-10,07:09:00,07:24:00,ShHo,False,35.0,none,Quiet except for distant traffic noise and brief motor noise from PIR; MB present during count
6161,Ave35_dwn_B1,SRBP,2014-04-10,09:47:00,10:02:00,ShHo,False,35.0,low,Constant low noise of low-flow gurgle in stream and traffic noise on 35th Ave; MB present during count; UDCO & GREG passed high overhead
6422,PE-1D,riparian,2014-04-11,08:32:00,08:47:00,ShHo,False,100.0,low,Constant traffic noise on Loop 202 and a few jets took off; dry at point; MB present during count
6395,V-16,ESCA,2014-04-11,09:37:00,09:52:00,ShHo,False,45.0,high,"Very busy at site with vehicle passing, construction work on gate, people walking by talking plus traffic on 16th Street; MB present during count."
6424,Price_up_B1,SRBP,2014-04-11,06:56:00,07:11:00,ShHo,False,95.0,low,Cloudy; nearby drain gushing water; saturated soil and standing pools of water on trail at point; MB present during count
6180,AA-20,ESCA,2014-04-12,07:28:00,07:43:00,QuYe,False,3.0,high,
6416,Rio_mid_B2,SRBP,2014-04-12,09:38:00,09:53:00,ShHo,False,80.0,low,Big pool at site and point under water so birded at water's edge a few meters S; high thin clouds; fairly constant stream of jets taking off overhead
6210,Z-23,ESCA,2014-04-12,06:29:00,06:48:00,QuYe,True,45.0,low,Disturbance: Two different passerbys stopped to talk. Had to stop clock 2 minutes
6212,PE-11A,riparian,2014-04-12,08:39:00,08:54:00,QuYe,True,55.0,high,
6211,AB-19,ESCA,2014-04-12,08:03:00,08:19:00,QuYe,False,60.0,,
6411,X-18,ESCA,2014-04-12,08:17:00,08:32:00,ShHo,False,10.0,low,High thin clouds; distant HVAC hum plus children unloading off school buses for event
6367,Priest_dwn_B1,SRBP,2014-04-12,06:37:00,06:52:00,ShHo,False,10.0,low,Mostly cloudy; channel dry on walk-in; constant distant traffic noise & several jets took off overhead; 6 GTGR passed far overhead
6297,V-20,ESCA,2014-04-14,09:39:00,09:54:00,MeBa,False,25.0,low,BJM present as silent observer. Very quiet but wind gusts make it hard to hear birds.
6295,Y-19,ESCA,2014-04-14,06:31:00,06:46:00,MeBa,True,45.0,low,"Saw CANG and AMCO on lake upon arrival. Disturbance: Someone stopped and asked what we were doing. Briefly talked to him, stopped time during interaction. Sprinkler came on at nearby house. BJM present as silent observer."
6296,EE-15A,riparian,2014-04-14,07:53:00,08:08:00,MeBa,True,40.0,low,BJM present as silent observer. 3 men walked on top of berm to do weed control. Water starting to flow in culvert approx. halfway into count.
6294,PE-11A,riparian,2014-04-15,06:12:00,06:27:00,MeBa,False,60.0,low,Pond to E is almost all dry. Stream to S is running..Lots more birds at 40m+ than recorded. Very busy!
6292,AA-20,ESCA,2014-04-15,08:25:00,08:40:00,MeBa,False,5.0,high,"Loud, so it's hard to hear birds. Several GTGR, MODO, EUCD, HOSP, most likely underestimated their abundance at 40+m. Nearby shrub to N is slowly growing back."
6291,Z-23,ESCA,2014-04-15,09:38:00,09:53:00,MeBa,True,45.0,low,"Disturbance: owner at 25022 drove into garage and said hello. Very brief interaction. Lots of HOSP, hard to keep track at 40+m."
6209,PN-2A,riparian,2014-04-15,06:58:00,07:13:00,QuYe,False,50.0,low,"Water in river high, bank muddy, additional person along for company"
6208,AF-12,ESCA,2014-04-15,08:41:00,08:56:00,QuYe,False,2.0,low,Additional personal along for company
6165,AD-10,ESCA,2014-04-15,06:00:00,06:15:00,QuYe,False,75.0,low,Additional personal along for company
6293,AB-19,ESCA,2014-04-15,07:18:00,07:33:00,MeBa,False,50.0,low,Sprinklers came on during count so it's harder to hear birds. Grasses are green. Couple of neighbors left during count (at beginning).
6138,I-17,ESCA,2014-04-16,07:34:00,07:49:00,ShHo,False,10.0,low,Constant hum of traffic on I-10; started to get breezy
6289,EE-7C,riparian,2014-04-16,06:28:00,06:43:00,MeBa,False,20.0,low,"No water present, lots of green grasses. Lots of bird activity; most likely missed some within 40m and definitely missed some at 40m+."
6141,G-15,ESCA,2014-04-16,06:31:00,06:46:00,ShHo,False,5.0,low,Fairly constant distant hum of traffic on Sun Valley Pwky
6140,P-16,ESCA,2014-04-16,09:45:00,10:00:00,ShHo,False,40.0,none,Mostly quiet with some brief construction banging next block over; count went 3 minutes past 4-hour limit.
6139,M-16,ESCA,2014-04-16,08:35:00,08:50:00,ShHo,False,10.0,high,Fairly constant loud traffic on Citrus
6290,V-13,ESCA,2014-04-16,07:16:00,07:33:00,MeBa,True,25.0,high,Loud because of approx. 10 kids playing nearby. Disturbance: few kids and a teacher came to talk to me for a little bit. Stopped time during interactions.
6288,S-16,ESCA,2014-04-16,08:34:00,08:49:00,MeBa,False,30.0,low,LOTS of HOSP; hard to keep track of all  of them. Several cars in parking lot. Someone is working (walking and raking) in the garden.
6245,Price_up_B1,SRBP,2014-04-17,07:23:00,07:38:00,MeBa,False,95.0,low,RKB present as silent observer. So many mosquitoes!! Hard to concentrate! Trail is full of water.
6241,BM_mid_B2,SRBP,2014-04-18,09:40:00,09:55:00,MeBa,False,35.0,none,RKB present as silent observer. Overcast.
6204,NDV-M,NDV,2014-04-18,09:11:00,09:26:00,QuYe,True,1.0,high,Disturbance: Constantly barking dogs
6205,NDV-C,NDV,2014-04-18,08:17:00,08:32:00,QuYe,False,6.0,high,Overcast
6206,NDV-O,NDV,2014-04-18,08:36:00,08:52:00,QuYe,False,10.0,low,Overcast
6207,AD-21,ESCA,2014-04-18,07:32:00,07:47:00,QuYe,False,2.0,high,Overcast. Loads of MODO foraging in agricultural field
6166,AE-23,ESCA,2014-04-18,06:30:00,06:45:00,QuYe,False,15.0,low,Overcast
6278,T-11,ESCA,2014-04-19,09:31:00,09:47:00,MeBa,True,15.0,high,"Partly sunny. Disturbance: A lady in a vehicle stopped and asked me if I was an inspector. I told her what I am doing. Stopped time during brief interaction. According to the lady, construction will occur very soon in area."
6202,NDV-N,NDV,2014-04-19,06:22:00,06:37:00,QuYe,False,30.0,low,"Overcast, many juvenile HOFI"
6373,I-11,ESCA,2014-04-19,06:58:00,07:13:00,ShHo,False,5.0,none,Only distant hum of traffic on Sun Valley Pkwy
6203,NDV-X,NDV,2014-04-19,05:58:00,06:13:00,QuYe,False,2.0,low,"Overcast, many juvenile HOSP"
6397,F-8,ESCA,2014-04-19,09:32:00,09:47:00,ShHo,False,20.0,none,Quiet
6420,EN-4B,riparian,2014-04-19,08:23:00,08:38:00,ShHo,False,40.0,none,"Only brief overhead  prop plane and traffic; man seen banging broom-like tool in vegetation (collecting something?) S of road in channel when parking, distant bangs heard during count"
6280,X-8,ESCA,2014-04-19,06:22:00,06:37:00,MeBa,False,10.0,none,"Surrounding lots are all graded. Nobody working this AM: it's Saturday. 3 CBTH (2 adults, 1 juvie) at point upon arrival. Lots of birds calling: may have missed some. May be more GIWO than recorded at 40m+. Cloudy."
6279,U-8,ESCA,2014-04-19,08:16:00,08:31:00,MeBa,False,5.0,none,"Wooden stakes with pink flagging written ""limits"" were installed but no other signs up to announce what's going on. Most likely underestimated GAQU and HOFI  at 40m +. Some clouds but sun is out during count."
6259,Rio_mid_B2,SRBP,2014-04-21,08:57:00,09:12:00,MeBa,False,80.0,low,BJM present as silent observer. 2 BCNH at point upon arrival. Lots of running water (point is flooded).
6201,L-7,ESCA,2014-04-22,05:52:00,06:07:00,QuYe,False,3.0,low,Tons of flickers + GIWO
6200,Q-7,ESCA,2014-04-22,08:18:00,08:33:00,QuYe,False,2.0,low,"NOMO with good sparrow chip mock! Very quiet, low activity"
6250,Priest_dwn_B1,SRBP,2014-04-22,06:57:00,07:12:00,MeBa,False,25.0,high,Lots of CLSW flying around which is distracting.
6179,O-9,ESCA,2014-04-22,07:13:00,07:28:00,QuYe,False,10.0,low,
6262,Tonto_up_B1,SRBP,2014-04-23,07:12:00,07:27:00,MeBa,False,75.0,high,"River flowing high, lots of current, makes lots of noise. Few reeds are green and small, most are dead but still standing. UNHU is possibly BCHU."
6369,U-13,ESCA,2014-04-24,07:24:00,07:39:00,ShHo,False,40.0,none,Quiet with bees buzzing in blooming palo verde next to point
6425,PE-13A,riparian,2014-04-24,08:27:00,08:42:00,ShHo,False,95.0,none,Just distant noise; pool dry but surrounding vegetation thick and blooming and full of bird activity
6225,Ave35_dwn_B1,SRBP,2014-04-24,06:46:00,07:01:00,MeBa,False,75.0,high,RKB present as silent observer. 1 BCHU within 10m pre count. Water is gurgling at drain (good little flow) which increase noise level. Lots of HOFI and HOSP: Most likely more than estimated at 40m +.
6413,EE-7C,riparian,2014-04-24,06:08:00,06:23:00,ShHo,False,30.0,low,Constant traffic noise from Thunderbird and I-17
6405,U-12,ESCA,2014-04-24,09:29:00,09:44:00,ShHo,False,15.0,none,"Mostly quiet, just 2 vehicles passed and other distant noises"
6199,U-8,ESCA,2014-04-25,06:59:00,07:14:00,QuYe,False,2.0,low,GIWO nesting in saguaro north of Cairn
6198,X-8,ESCA,2014-04-25,05:46:00,06:01:00,QuYe,False,12.0,low,"Construction site, raptor buzzer established for GHOW nest"
6163,T-11,ESCA,2014-04-25,08:00:00,08:15:00,QuYe,False,25.0,high,
6233,Ave67_mid_B1,SRBP,2014-04-25,08:12:00,08:27:00,MeBa,False,5.0,high,BJM present as silent observer. Soil is moist in retention area. Lots of green veg present. Sun behind thin layer of clouds.
6164,PN-7A,riparian,2014-04-27,06:05:00,06:20:00,QuYe,False,75.0,low,
6196,W-6,ESCA,2014-04-27,08:02:00,08:17:00,QuYe,False,7.0,low,
6197,EN-7B,riparian,2014-04-27,07:04:00,07:19:00,QuYe,False,25.0,low,
6285,O-9,ESCA,2014-04-28,07:35:00,07:50:00,MeBa,False,15.0,none,"Cool AM. No green grasses, creosotes in seed. Very quiet overall (including when walking back and forth to point). 1 MODO within 40m upon arrival."
6286,L-7,ESCA,2014-04-28,06:06:00,06:21:00,MeBa,False,5.0,none,"Chilly AM, sun just rising above mountains. Very quiet; not much bird activity. Dry; no more green grasses."
6284,Q-7,ESCA,2014-04-28,09:03:00,09:18:00,MeBa,False,0.0,none,Warm. Everything looks dried/dead. Barely any seeds present on creosotes. Very quiet; not much bird activity. UNKI has black tail (thus it is WEKI or CAKI)
6282,NDV-N,NDV,2014-04-30,06:07:00,06:22:00,MeBa,False,40.0,low,Lots of birds! Hard to keep track and count everything. Definitely missed birds at 40+m. Most likely missed birds within 40m also. Sun barely reaching point. 3 YRWA within 20m just pre-count. CANG called from golf course. Lot more HOFI  present within 40m pre count.
6283,NDV-C,NDV,2014-04-30,06:56:00,07:11:00,MeBa,False,10.0,low,Lots of bird activity - most likely missed some at 40m+. Very dry. Green garden and compost piles to the S. Most likely bunch of other birds in the garden and compost area.
6394,W-17,ESCA,2014-05-02,06:10:00,06:25:00,ShHo,False,50.0,none,"Quiet, just distant noises; waved to security guard in building before count; both maintenance guy and security guard came to to talk to me after count; maintenance guy said hawk, coyote and quail seen at point; showed me recently abandoned MODO nest under metal roof to SE; gave me leg-banded parrot (UNPA) that had hit window and died at point, possibly escapee from adjacent swap meet; band reads ""PBT287"""
6149,V-13,ESCA,2014-05-02,08:28:00,08:43:00,ShHo,False,35.0,none,Quiet except for a few people in courtyard and adjacent HVAC hum
6409,V-14,ESCA,2014-05-02,09:16:00,09:31:00,ShHo,False,40.0,low,"Several vehicles passed, a couple loudly"
6155,NDV-N,NDV,2014-05-03,07:00:00,07:15:00,ShHo,False,,low,Site busy with bird activity!; bouts of prop plane noise from airport
6152,AD-21,ESCA,2014-05-03,06:02:00,06:17:00,ShHo,False,5.0,low,Only occasional passing vehicles but loud since so close; 3 joggers passed during count; coyote foraging in field to S; surrounding fields planted with alfalfa
6148,NDV-O,NDV,2014-05-03,09:14:00,09:29:00,ShHo,False,10.0,none,Getting warm; only a couple brief jet bursts from airport
6406,NDV-C,NDV,2014-05-03,08:35:00,08:50:00,ShHo,False,25.0,none,Only brief airport noises
6410,NDV-X,NDV,2014-05-03,07:40:00,07:55:00,ShHo,False,5.0,none,Only brief prop plane noise
6372,W-15,ESCA,2014-05-04,05:46:00,06:01:00,ShHo,True,65.0,none,"Couldn't bird here 2 days ago due to construction and veg clearing @  4110 palo verde on corner to W; brief conversation w/ passing dog walker; large flock of GAQU & MODO (with a few HOSP, GTGR, WWDO & ROPI) appeared far down street to W as if someone put food out."
6167,I-17,ESCA,2014-05-05,06:28:00,06:43:00,QuYe,False,15.0,low,
6168,P-18,ESCA,2014-05-05,09:00:00,09:15:00,QuYe,False,20.0,low,
6178,P-16,ESCA,2014-05-05,08:09:00,08:26:00,QuYe,True,45.0,low,"Disturbance: loud weed whacker; people wanted to talk, mentioned GHOW pair seen in neighborhood. Timer paused"
6370,R-12,ESCA,2014-05-05,08:16:00,08:31:00,ShHo,False,25.0,none,Very quiet
6368,T-13,ESCA,2014-05-05,09:19:00,09:34:00,ShHo,False,35.0,none,Quiet with just a couple vehicles passing on Purdue
6194,M-16,ESCA,2014-05-05,07:16:00,07:31:00,QuYe,True,10.0,high,"Disturbance: tractors, trucks using firelane in fields adjacent to point"
6195,G-15,ESCA,2014-05-05,05:37:00,05:52:00,QuYe,False,5.0,low,
6412,EE-6A,riparian,2014-05-05,07:16:00,07:31:00,ShHo,False,55.0,none,Quiet with distant noise and a few walkers/bikers passing on trail; trickle flow in channel among emergent vegetation
6371,N-12,ESCA,2014-05-05,06:05:00,06:20:00,ShHo,False,40.0,none,Quiet with just a few cars passing on Port Au Prince and very light traffic on Bullard
6419,EE-15A,riparian,2014-05-07,06:09:00,06:24:00,ShHo,False,25.0,low,Refreshingly cool after winds yesterday; low flow in culvert; noise from flowing water and traffic hum on US-60
6399,V-20,ESCA,2014-05-07,09:20:00,09:35:00,ShHo,False,35.0,none,"Quiet with cool, light gusts; a few hikers/joggers passed on trail"
6193,PE-10B,riparian,2014-05-07,06:17:00,06:32:00,QuYe,False,55.0,low,
6150,Y-19,ESCA,2014-05-07,07:34:00,07:49:00,ShHo,False,60.0,none,Only distant traffic noise on Baseline and Northshore; sights and sounds of doves especially noticeable at point
6173,S-16,ESCA,2014-05-07,08:02:00,08:17:00,QuYe,False,10.0,high,
6177,T-19,ESCA,2014-05-07,07:07:00,07:22:00,QuYe,False,10.0,high,
6417,PE-11A,riparian,2014-05-08,05:41:00,05:56:00,ShHo,False,70.0,low,"Constant gurgle from adjacent stream; several flocks of ROPI flew across high overhead; very few waterfowl on ponds, hard to see far w/ veg leafed out."
6174,EN-4B,riparian,2014-05-08,08:08:00,08:23:00,QuYe,False,40.0,low,
6404,AB-19,ESCA,2014-05-08,06:56:00,07:11:00,ShHo,False,65.0,low,Lawn down street being mowed for most of count
6407,Z-23,ESCA,2014-05-08,09:18:00,09:33:00,ShHo,False,50.0,low,"Owners at 25022 working in garage/driveway for first half of count (spoke to them before count), including engine/golf cart noise, quiet by count's end."
6408,AA-20,ESCA,2014-05-08,08:07:00,08:22:00,ShHo,False,5.0,high,"Constant loud traffic on McQueen; flock of white, brown, multicolored (domestic) ROPI circling far to S"
6192,I-11,ESCA,2014-05-08,07:05:00,07:20:00,QuYe,False,3.0,low,
6191,F-8,ESCA,2014-05-08,09:04:00,09:19:00,QuYe,False,4.0,low,
6153,T-19,ESCA,2014-05-09,05:49:00,06:04:00,ShHo,False,15.0,high,8 UDCO flew overhead before count; constant traffic noise on Baseline
6268,W-6,ESCA,2014-05-09,06:01:00,06:16:00,MeBa,False,15.0,none,Sun behind mountains for approx. half of count. Little bit chilly without sun.
6391,P-18,ESCA,2014-05-09,07:58:00,08:13:00,ShHo,False,0.0,low,"Noise from lawn equipment at subdivision to E carried far and continued through count; field to N fallow, field to S corn"
6151,S-16,ESCA,2014-05-09,09:18:00,09:33:00,ShHo,False,15.0,none,Just distant traffic noise on McDowell
6270,PN-7A,riparian,2014-05-09,08:33:00,08:50:00,MeBa,True,80.0,none,Disturbance: 2 people walked on trail and talking loud. Stopped count for 2 min to let them go by and answer questions. Water flowing good in creek. All cattails are green.
6269,EN-7B,riparian,2014-05-09,07:07:00,07:22:00,MeBa,False,40.0,low,"Grasses are dead, creosotes in seed. Most likely more GAQU in area than recorded at 40m+"
6426,PE-10B,riparian,2014-05-09,06:41:00,06:56:00,ShHo,False,55.0,none,"Shallow standing water in channel but not flowing; man on ATV rode past on berm across channel; GBHE rookery tree to NE is dead, no GBHE in it."
6154,AE-23,ESCA,2014-05-10,06:09:00,06:24:00,ShHo,False,30.0,none,"Quiet, no cars passed"
6156,NDV-M,NDV,2014-05-10,07:23:00,07:38:00,ShHo,False,10.0,low,Fairly continual prop plane noise from airport
6398,AF-12,ESCA,2014-05-12,09:15:00,09:30:00,ShHo,False,10.0,none,Quiet with occasional light gusts
